"Dubuque, IA",98887,42.5063629,-90.6677479
"Duluth, MN-WI",281603,46.78667189999999,-92.1004852
"Durham-Chapel Hill, NC",608879,35.9940329,-78.898619
"Eagle Pass, TX",57762,28.7091433,-100.4995214
"Eau Claire, WI",174873,44.811349,-91.4984941
"El Centro, CA",179057,32.792,-115.5630514
"Elizabethtown, KY",127576,37.7009419,-85.8676309
"Elkhart-Goshen, IN",206409,41.6873832,-85.973517
"Elmira, NY",81325,42.0897965,-76.8077338
"Enid, OK",62023,36.3955891,-97.8783911
"Erie, PA",267571,42.12922409999999,-80.085059
"Eugene-Springfield, OR",381181,44.0520691,-123.0867536
"Evansville, IN",327562,37.9715592,-87.5710898
"Fairbanks-College, AK",94840,64.8400511,-147.7199756
"Fargo, ND-MN",262620,46.8771863,-96.7898034
"Farmington, NM",120675,36.72805830000001,-108.2186856
"Fayetteville, NC",392336,35.0523673,-78.87837739999999
"Fayetteville-Springdale-Rogers, AR",590337,36.0626579,-94.16058389999999
"Flagstaff, AZ",144472,35.1982836,-111.651302
"Flint, MI",401522,43.0125274,-83.6874562
"Florence, SC",199630,34.1954331,-79.7625625
"Florence-Muscle Shoals, AL",155175,34.79981,-87.677251
"Fond du Lac, WI",103948,43.7730448,-88.4470508
"Fort Collins-Loveland, CO",370771,40.5852602,-105.084423
"Fort Smith, AR-OK",231280,35.3843722,-94.42096459999999
"Fort Wayne, IN",457842,41.079273,-85.1393513
"Fresno, CA",1180020,36.7377981,-119.7871247
"Gadsden, AL",103241,34.014264,-86.0066386
"Gainesville, FL",352126,29.6519563,-82.324998
"Gainesville, GA",217267,34.2978794,-83.8240663
"Gettysburg, PA",106748,39.8309293,-77.2310955
"Glens Falls, NY",125427,43.3095164,-73.6440058
"Goldsboro, NC",118686,35.3848841,-77.9927651
"Grand Forks, ND-MN",103120,47.9252568,-97.0328547
"Grand Island, NE",76479,40.9263957,-98.3420118
"Grand Junction, CO",159681,39.0638705,-108.5506486
"Grand Rapids-Wyoming-Kentwood, MI",1162950,42.9633599,-85.6680863
"Grants Pass, OR",87821,42.4390069,-123.3283925
"Great Falls, MT",84900,47.5052849,-111.3007715
"Greeley, CO",359442,40.4233142,-104.7091322
"Green Bay, WI",331882,44.5133188,-88.0132958
"Greensboro-High Point, NC",789842,36.0725632,-79.791534
"Greenville, NC",175119,35.612661,-77.3663538
"Greenville-Anderson-Greer, SC",975480,34.85261759999999,-82.3940104
"Gulfport-Biloxi, MS",421916,30.3674198,-89.0928155
"Hagerstown-Martinsburg, MD-WV",305902,39.6417629,-77.71999319999999
"Hammond, LA",138064,30.5043583,-90.46119949999999
"Hanford-Corcoran, CA",152682,36.3274502,-119.6456844
"Harrisburg-Carlisle, PA",606055,40.2731911,-76.8867008
"Harrisonburg, VA",137650,38.4495688,-78.8689155
"Hartford-West Hartford-East Hartford, CT",1151543,41.7658043,-72.6733723
"Hattiesburg, MS",155740,31.3271189,-89.29033919999999
"Helena, MT",96091,46.5891452,-112.0391057
"Hickory-Lenoir-Morganton, NC",370030,35.7344538,-81.3444573
"Hilton Head Island-Bluffton-Port Royal, SC",232523,32.216316,-80.752608
"Hinesville, GA",88804,31.8315028,-81.6141099
"Homosassa Springs, FL",166696,28.8037059,-82.5761369
"Hot Springs, AR",99784,34.5077615,-93.05460029999999
"Houma-Bayou Cane-Thibodaux, LA",198672,29.5957696,-90.71953479999999
"Houston-Pasadena-The Woodlands, TX",7510253,29.7600771,-95.37011079999999
"Huntington-Ashland, WV-KY-OH",368261,38.4192496,-82.44515400000002
"Huntsville, AL",527254,34.7303688,-86.5861037
"Idaho Falls, ID",168322,43.4926602,-112.0407506
"Indianapolis-Carmel-Greenwood, IN",2138468,39.76909,-86.158018
"Iowa City, IA",180088,41.6578257,-91.53461689999999
"Ithaca, NY",103558,42.4439614,-76.5018807
"Jackson, MI",159424,42.245869,-84.40134619999999
"Jackson, MS",610257,32.2981392,-90.18065
"Jackson, TN",181826,35.6145169,-88.81394689999999
"Jacksonville, FL",1713240,30.3321838,-81.65565099999999
"Jacksonville, NC",213676,34.7540524,-77.4302414
"Janesville-Beloit, WI",164278,42.6827885,-89.0187222
"Jefferson City, MO",150733,38.57670170000001,-92.1735164
"Johnson City, TN",213198,36.3134397,-82.3534727
"Johnstown, PA",130668,40.32674069999999,-78.9219698
"Jonesboro, AR",136390,35.835696,-90.7051346
"Joplin, MO-KS",204787,37.08422710000001,-94.51328099999999
"Kahului-Wailuku, HI",164264,20.8893016,-156.4728725
"Kalamazoo-Portage, MI",262215,42.2917069,-85.5872286
"Kankakee, IL",105940,41.1200325,-87.8611531
"Kansas City, MO-KS",2221343,39.0997265,-94.5785667
"Kennewick-Richland, WA",314253,46.2086683,-119.119948
"Killeen-Temple, TX",501333,31.1171194,-97.72779589999999
"Kingsport-Bristol, TN-VA",313025,36.548434,-82.5618186
"Kingston, NY",182333,41.9270367,-73.9973608
"Kiryas Joel-Poughkeepsie-Newburgh, NY",704620,41.3420381,-74.167924
"Knoxville, TN",946264,35.9606384,-83.9207392
"Kokomo, IN",83831,40.486427,-86.13360329999999
"La Crosse-Onalaska, WI-MN",170238,43.8137751,-91.25190169999999
"Lafayette, LA",414288,30.2240897,-92.0198427
"Lafayette-West Lafayette, IN",226564,40.4167022,-86.87528689999999
"Lake Charles, LA",240082,30.2265949,-93.2173758
"Lake Havasu City-Kingman, AZ",223682,34.483901,-114.3224548
"Lakeland-Winter Haven, FL",818330,28.0394654,-81.9498042
"Lancaster, PA",558589,40.0378755,-76.3055144
"Lansing-East Lansing, MI",473177,42.732535,-84.5555347
"Las Cruces, NM",225210,32.3199396,-106.7636538
"Las Vegas-Henderson-North Las Vegas, NV",2336573,36.171563,-115.1391009
"Lawrence, KS",120553,38.9716689,-95.2352501
"Lawton, OK",127001,34.6035669,-98.39592909999999
"Lebanon, PA",144252,40.3409251,-76.4113497
"Lewiston, ID-WA",65536,46.4040971,-117.0019991
"Lewiston-Auburn, ME",113765,44.100351,-70.21477639999999
"Lexington-Fayette, KY",520045,38.0405837,-84.5037164
"Lexington Park, MD",210009,38.2575517,-76.4620928
"Lima, OH",100838,40.742551,-84.1052256
"Lincoln, NE",344387,40.8136634,-96.7025764
"Little Rock-North Little Rock-Conway, AR",764045,34.7444618,-92.2880157
"Logan, UT-ID",157887,41.7369803,-111.8338359
"Longview, TX",293498,32.5007037,-94.74048909999999
"Longview-Kelso, WA",112864,46.1381676,-122.9381672
"Los Angeles-Long Beach-Anaheim, CA",12799100,34.0549076,-118.242643
"Louisville/Jefferson County, KY-IN",1365557,38.2526647,-85.7584557
"Lubbock, TX",360104,33.5778239,-101.8552934
"Lynchburg, VA",264590,37.4137536,-79.14224639999999
"Macon-Bibb County, GA",236074,32.8406946,-83.6324022
"Madison, WI",694345,43.0721661,-89.4007501
"Manchester-Nashua, NH",427354,42.9956397,-71.4547891
"Manhattan, KS",132831,39.18360819999999,-96.57166939999999
"Mankato, MN",104248,44.1661456,-94.0055647
"Mansfield, OH",125064,40.75839,-82.5154471
"Medford, OR",220768,42.3265152,-122.8755949
"Memphis, TN-MS-AR",1335674,35.1495343,-90.0489801
"Merced, CA",291920,37.3021632,-120.4829677
"Miami-Fort Lauderdale-West Palm Beach, FL",6183199,25.7616798,-80.1917902
"Michigan City-La Porte, IN",111706,41.70753939999999,-86.8950297
"Midland, MI",84039,43.6155825,-84.2472116
"Midland, TX",182324,31.9973456,-102.0779146
"Milwaukee-Waukesha, WI",1560424,43.0389025,-87.9064736
"Minneapolis-St Paul-Bloomington, MN-WI",3712020,44.977753,-93.2650108
"Minot, ND",75742,48.2329668,-101.2922906
"Missoula, MT",126939,46.8721284,-113.9940314
"Mobile, AL",411640,30.6953657,-88.0398912
"Modesto, CA",551430,37.6392595,-120.9970014
"Monroe, LA",221885,32.5093109,-92.1193012
"Monroe, MI",155045,41.9164343,-83.3977101
"Montgomery, AL",385480,32.3792233,-86.3077368
"Morgantown, WV",141817,39.629526,-79.95589679999999
"Morristown, TN",124054,36.2139814,-83.29489219999999
"Mount Vernon-Anacortes, WA",131417,48.4201105,-122.3374542
"Muncie, IN",112321,40.1936877,-85.3876714
"Muskegon-Norton Shores, MI",176564,43.2341813,-86.24839209999999
"Myrtle Beach-Conway-North Myrtle Beach, SC",397478,33.6954218,-78.8802094
"Napa, CA",133216,38.2975381,-122.286865
"Naples-Marco Island, FL",404310,26.1420358,-81.7948103
"Nashville-Davidson--Murfreesboro--Franklin, TN",2102573,36.1626638,-86.7816016
"New Haven, CT",568158,41.308274,-72.9278835
"New Orleans-Metairie, LA",962165,29.9508941,-90.07583559999999
"New York-Newark-Jersey City, NY-NJ",19498249,40.7127753,-74.0059728
"Niles, MI",152261,41.8297694,-86.2541768
"North Port-Bradenton-Sarasota, FL",910108,27.044224,-82.2359254
"Norwich-New London-Willimantic, CT",279634,41.5242649,-72.07591049999999
"Ocala, FL",409959,29.1871986,-82.14009229999999
"Odessa, TX",164494,31.8456816,-102.3676431
"Ogden, UT",658133,41.223,-111.9738304
"Oklahoma City, OK",1477926,35.4675602,-97.5164276
"Olympia-Lacey-Tumwater, WA",299003,47.0378741,-122.9006951
"Omaha, NE-IA",983969,41.2565369,-95.9345034
"Orlando-Kissimmee-Sanford, FL",2817933,28.5383832,-81.3789269
"Oshkosh-Neenah, WI",171735,44.0247062,-88.5426136
"Owensboro, KY",112512,37.7719074,-87.1111676
"Oxnard-Thousand Oaks-Ventura, CA",829590,34.1975048,-119.1770516
"Paducah, KY-IL",102267,37.0833893,-88.6000478
"Palm Bay-Melbourne-Titusville, FL",643979,28.0344621,-80.5886646
"Panama City-Panama City Beach, FL",216371,30.1588129,-85.6602058
"Parkersburg-Vienna, WV",88052,39.2667418,-81.56151349999999
"Pensacola-Ferry Pass-Brent, FL",530090,30.42130899999999,-87.2169149
"Peoria, IL",362240,40.6936488,-89.5889864
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6246160,39.9525839,-75.1652215
"Phoenix-Mesa-Chandler, AZ",5070110,33.4483771,-112.0740373
"Pinehurst-Southern Pines, NC",106898,35.1954345,-79.4694767
"Pittsburgh, PA",2422725,40.44062479999999,-79.9958864
"Pittsfield, MA",126818,42.4500845,-73.2453824
"Pocatello, ID",90400,42.8621042,-112.4506191
"Portland-South Portland, ME",566329,43.6590993,-70.2568189
"Portland-Vancouver-Hillsboro, OR-WA",2508050,45.515232,-122.6783853
"Port St Lucie, FL",536901,27.2730492,-80.3582261
"Prescott Valley-Prescott, AZ",249081,34.6096777,-112.315259
"Providence-Warwick, RI-MA",1677803,41.8239891,-71.4128343
"Provo-Orem-Lehi, UT",732197,40.2338438,-111.6585337
"Pueblo, CO",169422,38.2705996,-104.6101033
"Punta Gorda, FL",206134,26.9297836,-82.0453664
"Racine-Mount Pleasant, WI",364101,42.7261309,-87.78285230000002
"Raleigh-Cary, NC",1509231,35.7795897,-78.6381787
"Rapid City, SD",155974,44.0805434,-103.2310149
"Reading, PA",432821,40.3356483,-75.9268747
"Redding, CA",180366,40.5865396,-122.3916754
"Reno, NV",564782,39.529919,-119.8142691
"Richmond, VA",1349732,37.5407246,-77.4360481
"Riverside-San Bernardino-Ontario, CA",4688053,33.9806005,-117.3754942
"Roanoke, VA",314314,37.2709704,-79.9414266
"Rochester, MN",229077,44.0121221,-92.4801989
"Rochester, NY",1052087,43.15657789999999,-77.6088465
"Rockford, IL",334124,42.2711311,-89.0939952
"Rocky Mount, NC",145383,35.9382103,-77.7905339
"Rome, GA",100113,34.257038,-85.1646726
"Sacramento-Roseville-Folsom, CA",2420608,38.5815719,-121.4943996
"Saginaw, MI",187782,43.4194699,-83.9508068
"St Cloud, MN",202577,45.5579451,-94.16324039999999
"St George, UT",202452,37.0965278,-113.5684164
"St Joseph, MO-KS",118475,39.7674578,-94.84668099999999
"St Louis, MO-IL",2796999,38.6270025,-90.19940419999999
"Salem, OR",436546,44.9428975,-123.0350963
"Salinas, CA",430723,36.6777372,-121.6555013
"Salisbury, MD",129710,38.3606736,-75.5993692
"Salt Lake City-Murray, UT",1267864,40.7607793,-111.8910474
"San Angelo, TX",120606,31.4637723,-100.4370375
"San Antonio-New Braunfels, TX",2703999,29.4251905,-98.4945922
"Sandusky, OH",113838,41.4561754,-82.71168209999999
"San Francisco-Oakland-Fremont, CA",4566961,37.7749295,-122.4194155
"San Jose-Sunnyvale-Santa Clara, CA",1945767,37.33874,-121.8852525
"Santa Cruz-Watsonville, CA",261547,36.9741171,-122.0307963
"Santa Fe, NM",155956,35.6869752,-105.937799
"Santa Maria-Santa Barbara, CA",441257,34.9530337,-120.4357191
"Santa Rosa-Petaluma, CA",481812,38.440429,-122.7140548
"Savannah, GA",424935,32.0808989,-81.091203
"Scranton--Wilkes-Barre, PA",569413,41.408969,-75.66241219999999
"Seattle-Tacoma-Bellevue, WA",4044837,47.6061389,-122.3328481
"Sebastian-Vero Beach-West Vero Corridor, FL",169795,27.816415,-80.4706078
"Sebring, FL",107614,27.495592,-81.440907
"Sheboygan, WI",117752,43.7508284,-87.71453
"Sherman-Denison, TX",146907,33.6356618,-96.6088805
"Shreveport-Bossier City, LA",383295,32.5251516,-93.7501789
"Sierra Vista-Douglas, AZ",124640,31.5455001,-110.2772856
"Sioux City, IA-NE-SD",144402,42.4963416,-96.40494079999999
"Sioux Falls, SD-MN",304555,43.5460223,-96.731265
"Slidell-Mandeville-Covington, LA",275583,30.2751945,-89.78117449999999
"South Bend-Mishawaka, IN-MI",324490,41.6763545,-86.25198979999999
"Spartanburg, SC",383327,34.9515959,-81.9327167
"Spokane-Spokane Valley, WA",600292,47.6579711,-117.4235319
"Springfield, IL",205445,39.78172130000001,-89.6501481
"Springfield, MA",460291,42.1014831,-72.589811
"Springfield, MO",491053,37.2089572,-93.29229889999999
"Springfield, OH",134610,39.9242266,-83.8088171
"State College, PA",157795,40.7933949,-77.8600012
"Staunton-Stuarts Draft, VA",127344,38.149576,-79.0716958
"Stockton-Lodi, CA",800965,37.9577016,-121.2907796
"Sumter, SC",104165,33.9204354,-80.3414693
"Syracuse, NY",652956,43.0481221,-76.14742439999999
"Tallahassee, FL",392645,30.4381828,-84.28062349999999
"Tampa-St Petersburg-Clearwater, FL",3342963,27.9516896,-82.45875269999999
"Terre Haute, IN",168787,39.4667034,-87.41390919999999
"Texarkana, TX-AR",145907,33.425125,-94.04768820000001
"Toledo, OH",600141,41.6528052,-83.5378674
"Topeka, KS",232322,39.0473451,-95.67515759999999
"Traverse City, MI",156371,44.7630567,-85.62063169999999
"Trenton-Princeton, NJ",381671,40.2205824,-74.759717
"Tucson, AZ",1063162,32.2539787,-110.9741769
"Tulsa, OK",1044757,36.1539816,-95.99277500000001
"Tuscaloosa, AL",278290,33.2098407,-87.56917349999999
"Twin Falls, ID",120635,42.5558381,-114.4700518
"Tyler, TX",245209,32.3512601,-95.30106239999999
"Urban Honolulu, HI",989408,21.3098845,-157.8581401
"Utica-Rome, NY",287039,43.100903,-75.232664
"Valdosta, GA",151118,30.8328597,-83.2771957
"Vallejo, CA",449218,38.1040864,-122.2566367
"Victoria, TX",98808,28.8052674,-97.0035982
"Vineland, NJ",152326,39.4863773,-75.02596369999999
"Virginia Beach-Chesapeake-Norfolk, VA-NC",1787169,36.8516437,-75.97921939999999
"Visalia, CA",479468,36.3301329,-119.2966367
"Waco, TX",304865,31.549333,-97.1466695
"Walla Walla, WA",61568,46.0645809,-118.3430209
"Warner Robins, GA",200779,32.6130007,-83.624201
"Washington-Arlington-Alexandria, DC-VA-MD-WV",6304975,38.9071923,-77.0368707
"Waterbury-Shelton, CT",456128,41.5581525,-73.0514965
"Waterloo-Cedar Falls, IA",168162,42.492786,-92.34257749999999
"Watertown-Fort Drum, NY",114787,43.9747838,-75.91075649999999
"Wausau, WI",138612,44.9591352,-89.6301221
"Weirton-Steubenville, WV-OH",113544,40.41895660000001,-80.58951669999999
"Wenatchee-East Wenatchee, WA",124795,47.4234599,-120.3103494
"Wheeling, WV-OH",135517,40.0639616,-80.7209149
"Wichita, KS",652939,37.68717609999999,-97.33005299999999
"Wichita Falls, TX",149947,33.9137085,-98.4933873
"Wildwood-The Villages, FL",151565,28.8655006,-82.0379317
"Williamsport, PA",112724,41.2411897,-77.00107860000001
"Wilmington, NC",467337,34.2103894,-77.8868117
"Winchester, VA-WV",147260,39.1856597,-78.1633341
"Winston-Salem, NC",695630,36.09985959999999,-80.244216
"Worcester, MA",866866,42.2625932,-71.8022934
"Yakima, WA",256643,46.6022299,-120.5060955
"York-Hanover, PA",464640,39.9625984,-76.727745
"Youngstown-Warren, OH",425969,41.0997803,-80.6495194
"Yuba City, CA",183670,39.1406607,-121.6177394
"Yuma, AZ",213221,32.6926512,-114.6276916
"Aberdeen, SD",41790,45.4646985,-98.4864829
"Aberdeen, WA",77290,46.9753708,-123.8157218
"Ada, OK",38396,34.774531,-96.6783449
"Adrian, MI",97520,41.8975471,-84.03716589999999
"Alamogordo, NM",68835,32.8995325,-105.960265
"Alamosa, CO",27804,37.4694491,-105.8700214
"Albemarle, NC",65699,35.3501426,-80.2000578
"Albert Lea, MN",30515,43.6478006,-93.3686555
"Albertville, AL",100756,34.2675937,-86.20886689999999
"Alexander City, AL",40677,32.944012,-85.9538532
"Alexandria, MN",39953,45.8848164,-95.3776663
"Alice, TX",45510,27.7522487,-98.0697249
"Alma, MI",41368,43.3789694,-84.66023539999999
"Alpena, MI",28904,45.0616794,-83.4327528
"Altus, OK",24669,34.637765,-99.3340442
"Americus, GA",33416,32.0723861,-84.23268759999999
"Amsterdam, NY",49368,42.9377453,-74.190356
"Anderson Creek, NC",141477,35.2834941,-78.9169696
"Andrews, TX",18664,32.31871580000001,-102.5457155
"Angola, IN",34917,41.6347726,-84.9994088
"Arcadia, FL",35979,27.2158826,-81.8584164
"Ardmore, OK",48596,34.1742611,-97.14362539999999
"Arkadelphia, AR",21274,34.120994,-93.053544
"Arkansas City-Winfield, KS",34157,37.0619736,-97.0383712
"Ashland, OH",52190,40.8686675,-82.3182178
"Astoria, OR",41102,46.1878841,-123.8312534
"Atchison, KS",16016,39.5630521,-95.12163559999999
"Athens, OH",62706,39.3292396,-82.1012554
"Athens, TN",69369,35.4428512,-84.5929898
"Athens, TX",86158,32.2048735,-95.8555207
"Auburn, IN",44198,41.3669942,-85.0588575
"Auburn, NY",74485,42.9317335,-76.5660529
"Augusta-Waterville, ME",127259,44.3106241,-69.7794897
"Austin, MN",40058,43.6666296,-92.97463669999999
"Bainbridge, GA",29087,30.9037995,-84.57546990000002
"Baker City, OR",16912,44.7748748,-117.8343848
"Baraboo, WI",65920,43.4710944,-89.74429060000001
"Barre, VT",60142,44.1966858,-72.5013944
"Bartlesville, OK",53706,36.7467005,-95.9783538
"Batavia, NY",57529,42.9981156,-78.1875167
"Batesville, AR",38320,35.7696862,-91.6409431
"Bay City, TX",36359,28.9827565,-95.969402
"Beatrice, NE",21634,40.2659269,-96.7466913
"Beaver Dam, WI",88231,43.4577692,-88.837329
"Bedford, IN",45084,38.8611619,-86.4872149
"Beeville, TX",30850,28.4008319,-97.7483312
"Bellefontaine, OH",46057,40.3611643,-83.7596557
"Bemidji, MN",46718,47.471573,-94.8826861
"Bennington, VT",37183,42.8781345,-73.1967741
"Big Rapids, MI",41099,43.6980782,-85.4836557
"Big Spring, TX",30554,32.2503979,-101.4787355
"Bishop, CA",18527,37.36139360000001,-118.395236
"Blackfoot, ID",50395,43.19047090000001,-112.3449773
"Bloomsburg-Berwick, PA",65439,41.003698,-76.4549457
"Bluefield, WV-VA",97177,37.2698395,-81.2223195
"Blytheville, AR",38663,35.9284963,-89.9080319
"Bogalusa, LA",44865,30.7910204,-89.8486858
"Bonham, TX",37571,33.5773275,-96.1783111
"Boone, NC",54748,36.216795,-81.6745517
"Borger, TX",20033,35.6678203,-101.3973876
"Bradford, PA",39519,41.9564953,-78.649163
"Brainerd, MN",99750,46.3526733,-94.2020084
"Branson, MO",56775,36.6441276,-93.2183384
"Brattleboro, VT",45966,42.8509152,-72.5578678
"Breckenridge, CO",37830,39.4816537,-106.0383518
"Brenham, TX",37007,30.1668828,-96.39774419999999
"Brevard, NC",33549,35.2334472,-82.7342919
"Brigham City, UT-ID",67637,41.5102129,-112.0155015
"Brookhaven, MS",34702,31.5790588,-90.4406506
"Brookings, OR",23296,42.0526114,-124.2839819
"Brookings, SD",35980,44.3113573,-96.79838769999999
"Brownwood, TX",38709,31.7093197,-98.9911611
"Bucyrus, OH",41529,40.8083909,-82.97546489999999
"Burley, ID",48176,42.5357428,-113.7927948
"Burlington, IA-IL",44341,40.8076529,-91.1128901
"Butte-Silver Bow, MT",36360,46.0038232,-112.5347776
"Cadillac, MI",49433,44.2519526,-85.40116189999999
"Calhoun, GA",59757,34.502587,-84.9510542
"Cambridge, MD",32879,38.5632868,-76.0785791
"Cambridge, OH",38089,40.031183,-81.5884561
"Camden, AR",26434,33.5836341,-92.8341045
"Campbellsville, KY",37911,37.3433974,-85.3419069
"Canon City, CO",50318,38.4494063,-105.2253316
"Canton, IL",32541,40.5580945,-90.03511669999999
"Carbondale, IL",52141,37.7272727,-89.2167501
"Carlsbad-Artesia, NM",60275,32.4203395,-104.2289925
"Carroll, IA",20522,42.0655986,-94.86727929999999
"Cedar City, UT",64211,37.67747689999999,-113.0618931
"Cedartown, GA",44223,34.0112715,-85.25658229999999
"Celina, OH",42439,40.5489358,-84.5702338
"Centralia, IL",36673,38.5285169,-89.1316944
"Centralia, WA",86154,46.7162136,-122.9542972
"Charleston-Mattoon, IL",46060,39.4961458,-88.1761521
"Chillicothe, OH",76501,39.3331197,-82.9824019
"Clarksburg, WV",88707,39.2806451,-80.34453409999999
"Clarksdale, MS",20077,34.2001086,-90.5709323
"Clearlake, CA",67878,38.961809,-122.6312972
"Cleveland, MS",28968,33.7440023,-90.7248187
"Clewiston, FL",56119,26.7542312,-80.93367529999999
"Clinton, IA",46158,41.8444735,-90.1887379
"Clovis, NM",66009,34.4047987,-103.2052272
"Cody, WY",30735,44.52634219999999,-109.0565308
"Coldwater, MI",45215,41.9403263,-85.00052149999999
"Columbus, MS",67197,33.4956744,-88.4272627
"Columbus, NE",45175,41.43029730000001,-97.3593904
